,Unnamed: 0,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡,日期
1491,0.0,贵州省,9,1,0,六盘水,0,0,0,1,0,0,2020-01-29
1492,0.0,河南省,206,1,2,郑州,3,0,0,40,0,0,2020-01-29
1493,0.0,河南省,206,1,2,信阳,3,0,0,32,0,0,2020-01-29
1494,0.0,河南省,206,1,2,南阳,5,0,0,31,0,1,2020-01-29
1495,0.0,河南省,206,1,2,周口,4,0,0,19,0,0,2020-01-29
1496,0.0,河南省,206,1,2,驻马店,6,0,0,16,0,0,2020-01-29
1497,0.0,河南省,206,1,2,安阳市,14,0,0,14,0,0,2020-01-29
1498,0.0,河南省,206,1,2,商丘,7,0,0,14,0,0,2020-01-29
1499,0.0,河南省,206,1,2,漯河市,9,0,0,9,0,0,2020-01-29
1500,0.0,河南省,206,1,2,新乡,1,0,0,7,0,0,2020-01-29
1501,0.0,河南省,206,1,2,平顶山,0,0,0,5,0,0,2020-01-29
1502,0.0,河南省,206,1,2,鹤壁,3,0,0,5,0,0,2020-01-29
1503,0.0,河南省,206,1,2,三门峡,1,0,0,4,0,0,2020-01-29
1504,0.0,河南省,206,1,2,开封,1,0,0,3,0,0,2020-01-29
1505,0.0,河南省,206,1,2,洛阳,0,0,0,2,0,0,2020-01-29
1506,0.0,河南省,206,1,2,许昌,0,0,0,2,0,0,2020-01-29
1507,0.0,河南省,206,1,2,焦作,0,0,0,2,0,0,2020-01-29
1508,0.0,河南省,206,1,2,濮阳,1,0,0,1,0,0,2020-01-29
1509,0.0,福建省,84,0,0,福州,0,0,0,24,0,0,2020-01-29
1510,0.0,福建省,84,0,0,莆田,0,0,0,14,0,0,2020-01-29
1511,0.0,福建省,84,0,0,泉州,0,0,0,13,0,0,2020-01-29
1512,0.0,福建省,84,0,0,三明,0,0,0,8,0,0,2020-01-29
1513,0.0,福建省,84,0,0,宁德,1,0,0,7,0,0,2020-01-29
1514,0.0,福建省,84,0,0,厦门,1,0,0,6,0,0,2020-01-29
1515,0.0,福建省,84,0,0,漳州,0,0,0,6,0,0,2020-01-29
1516,0.0,福建省,84,0,0,南平,0,0,0,3,0,0,2020-01-29
1517,0.0,福建省,84,0,0,龙岩,0,0,0,1,0,0,2020-01-29
1518,0.0,海南省,43,0,1,三亚,0,0,0,14,0,0,2020-01-29
1519,0.0,海南省,43,0,1,海口,2,0,0,9,0,0,2020-01-29
1520,0.0,海南省,43,0,1,万宁,1,0,0,8,0,0,2020-01-29
1521,0.0,海南省,43,0,1,儋州,0,0,0,5,0,0,2020-01-29
1522,0.0,海南省,43,0,1,澄迈县,0,0,0,2,0,1,2020-01-29
1523,0.0,海南省,43,0,1,临高县,0,0,0,1,0,0,2020-01-29
1524,0.0,海南省,43,0,1,陵水县,0,0,0,1,0,0,2020-01-29
1525,0.0,海南省,43,0,1,琼海市,0,0,0,1,0,0,2020-01-29
1526,0.0,海南省,43,0,1,东方市,0,0,0,1,0,0,2020-01-29
1527,0.0,海南省,43,0,1,琼中县,0,0,0,1,0,0,2020-01-29
1528,0.0,广西壮族自治区,58,2,0,桂林,1,0,0,16,0,0,2020-01-29
1529,0.0,广西壮族自治区,58,2,0,北海,2,0,0,13,0,0,2020-01-29
1530,0.0,广西壮族自治区,58,2,0,南宁,2,0,0,7,0,0,2020-01-29
1531,0.0,广西壮族自治区,58,2,0,柳州,0,0,0,6,0,0,2020-01-29
1532,0.0,广西壮族自治区,58,2,0,防城港,2,0,0,5,1,0,2020-01-29
1533,0.0,广西壮族自治区,58,2,0,梧州,0,0,0,4,1,0,2020-01-29
1534,0.0,广西壮族自治区,58,2,0,河池,0,0,0,3,0,0,2020-01-29
1535,0.0,广西壮族自治区,58,2,0,百色,0,0,0,2,0,0,2020-01-29
1536,0.0,广西壮族自治区,58,2,0,玉林,0,0,0,2,0,0,2020-01-29
1537,0.0,吉林省,9,0,0,吉林,0,0,0,3,0,0,2020-01-29
1538,0.0,吉林省,9,0,0,松原,0,0,0,2,0,0,2020-01-29
1539,0.0,吉林省,9,0,0,长春,0,0,0,1,0,0,2020-01-29
1540,0.0,吉林省,9,0,0,四平市,1,0,0,1,0,0,2020-01-29
1541,0.0,吉林省,9,0,0,公主岭,0,0,0,1,0,0,2020-01-29
1542,0.0,吉林省,9,0,0,通化,1,0,0,1,0,0,2020-01-29
1543,0.0,重庆市,147,1,0,万州区,2,0,0,17,0,0,2020-01-29
1544,0.0,重庆市,147,1,0,开州区,2,0,0,11,0,0,2020-01-29
1545,0.0,重庆市,147,1,0,忠县,2,0,0,11,0,0,2020-01-29
1546,0.0,重庆市,147,1,0,云阳县,1,0,0,11,0,0,2020-01-29
1547,0.0,重庆市,147,1,0,两江新区,0,0,0,8,0,0,2020-01-29
1548,0.0,重庆市,147,1,0,长寿区,0,0,0,7,0,0,2020-01-29
1549,0.0,重庆市,147,1,0,石柱县,1,0,0,7,0,0,2020-01-29
1550,0.0,重庆市,147,1,0,大渡口区,0,0,0,6,0,0,2020-01-29
1551,0.0,重庆市,147,1,0,渝北区,0,0,0,6,0,0,2020-01-29
1552,0.0,重庆市,147,1,0,江北区,1,0,0,5,0,0,2020-01-29
1553,0.0,重庆市,147,1,0,九龙坡区,0,0,0,5,0,0,2020-01-29
1554,0.0,重庆市,147,1,0,合川区,1,0,0,5,0,0,2020-01-29
1555,0.0,重庆市,147,1,0,垫江县,0,0,0,5,0,0,2020-01-29
1556,0.0,重庆市,147,1,0,巫山县,0,1,0,5,1,0,2020-01-29
1557,0.0,重庆市,147,1,0,巫溪县,0,0,0,5,0,0,2020-01-29
1558,0.0,重庆市,147,1,0,綦江区,2,0,0,4,0,0,2020-01-29
1559,0.0,重庆市,147,1,0,璧山区,1,0,0,4,0,0,2020-01-29
1560,0.0,重庆市,147,1,0,奉节县,1,0,0,4,0,0,2020-01-29
1561,0.0,重庆市,147,1,0,永川区,0,0,0,3,0,0,2020-01-29
1562,0.0,重庆市,147,1,0,丰都县,0,0,0,3,0,0,2020-01-29
1563,0.0,重庆市,147,1,0,江津区,0,0,0,2,0,0,2020-01-29
1564,0.0,重庆市,147,1,0,铜梁区,0,0,0,2,0,0,2020-01-29
1565,0.0,重庆市,147,1,0,潼南区,0,0,0,2,0,0,2020-01-29
1566,0.0,重庆市,147,1,0,涪陵区,0,0,0,1,0,0,2020-01-29
1567,0.0,重庆市,147,1,0,巴南区,0,0,0,1,0,0,2020-01-29
1568,0.0,重庆市,147,1,0,大足区,0,0,0,1,0,0,2020-01-29
1569,0.0,重庆市,147,1,0,梁平区,0,0,0,1,0,0,2020-01-29
1570,0.0,重庆市,147,1,0,城口县,0,0,0,1,0,0,2020-01-29
1571,0.0,重庆市,147,1,0,秀山县,0,0,0,1,0,0,2020-01-29
1572,0.0,重庆市,147,1,0,黔江区,0,0,0,1,0,0,2020-01-29
1573,0.0,重庆市,147,1,0,南岸区,0,0,0,1,0,0,2020-01-29
1574,0.0,重庆市,147,1,0,渝中区,1,0,0,1,0,0,2020-01-29
1575,0.0,山西省,27,1,0,晋中,4,0,0,9,0,0,2020-01-29
1576,0.0,山西省,27,1,0,运城,1,0,0,4,0,0,2020-01-29
1577,0.0,山西省,27,1,0,太原,0,1,0,3,1,0,2020-01-29
1578,0.0,山西省,27,1,0,大同,2,0,0,3,0,0,2020-01-29
1579,0.0,山西省,27,1,0,吕梁,0,0,0,3,0,0,2020-01-29
1580,0.0,山西省,27,1,0,朔州,0,0,0,2,0,0,2020-01-29
1581,0.0,山西省,27,1,0,阳泉,0,0,0,1,0,0,2020-01-29
1582,0.0,山西省,27,1,0,长治,0,0,0,1,0,0,2020-01-29
1583,0.0,山西省,27,1,0,临汾,0,0,0,1,0,0,2020-01-29
1584,0.0,甘肃省,24,0,0,兰州,3,0,0,14,0,0,2020-01-29
1585,0.0,甘肃省,24,0,0,临夏,0,0,0,2,0,0,2020-01-29
1586,0.0,甘肃省,24,0,0,张掖,1,0,0,2,0,0,2020-01-29
1587,0.0,甘肃省,24,0,0,白银市,1,0,0,1,0,0,2020-01-29
1588,0.0,甘肃省,24,0,0,定西,0,0,0,1,0,0,2020-01-29
1589,0.0,甘肃省,24,0,0,陇南,0,0,0,1,0,0,2020-01-29
1590,0.0,甘肃省,24,0,0,金昌市,1,0,0,1,0,0,2020-01-29
1591,0.0,甘肃省,24,0,0,天水市,1,0,0,1,0,0,2020-01-29
1592,0.0,甘肃省,24,0,0,平凉市,1,0,0,1,0,0,2020-01-29
1593,0.0,新疆维吾尔自治区,13,0,0,乌鲁木齐,1,0,0,6,0,0,2020-01-29
1594,0.0,新疆维吾尔自治区,13,0,0,伊犁州,2,0,0,4,0,0,2020-01-29
1595,0.0,新疆维吾尔自治区,13,0,0,吐鲁番,1,0,0,1,0,0,2020-01-29
1596,0.0,新疆维吾尔自治区,13,0,0,第七师,0,0,0,1,0,0,2020-01-29
1597,0.0,新疆维吾尔自治区,13,0,0,第八师石河子,1,0,0,1,0,0,2020-01-29
1598,0.0,山东省,158,1,0,青岛,4,0,0,21,1,0,2020-01-30
1599,0.0,山东省,158,1,0,临沂,0,0,0,16,0,0,2020-01-30
1600,0.0,山东省,158,1,0,德州,4,0,0,15,0,0,2020-01-30
1601,0.0,山东省,158,1,0,威海,2,0,0,14,0,0,2020-01-30
1602,0.0,山东省,158,1,0,济南,3,0,0,14,0,0,2020-01-30
1603,0.0,山东省,158,1,0,烟台,1,0,0,13,0,0,2020-01-30
1604,0.0,山东省,158,1,0,日照,1,0,0,9,0,0,2020-01-30
1605,0.0,山东省,158,1,0,枣庄,1,0,0,9,0,0,2020-01-30
1606,0.0,山东省,158,1,0,滨州,2,0,0,9,0,0,2020-01-30
1607,0.0,山东省,158,1,0,济宁,3,0,0,8,0,0,2020-01-30
1608,0.0,山东省,158,1,0,淄博,4,0,0,8,0,0,2020-01-30
1609,0.0,山东省,158,1,0,潍坊,2,0,0,7,0,0,2020-01-30
1610,0.0,山东省,158,1,0,菏泽,0,0,0,7,0,0,2020-01-30
1611,0.0,山东省,158,1,0,聊城,1,0,0,5,0,0,2020-01-30
1612,0.0,山东省,158,1,0,泰安,0,0,0,3,0,0,2020-01-30
1613,0.0,湖南省,277,2,0,长沙,11,1,0,57,1,0,2020-01-30
1614,0.0,湖南省,277,2,0,常德,4,0,0,30,0,0,2020-01-30
1615,0.0,湖南省,277,2,0,岳阳,3,0,0,29,0,0,2020-01-30
1616,0.0,湖南省,277,2,0,邵阳,10,0,0,29,0,0,2020-01-30
1617,0.0,湖南省,277,2,0,怀化,5,0,0,23,0,0,2020-01-30
1618,0.0,湖南省,277,2,0,衡阳,3,0,0,20,0,0,2020-01-30
1619,0.0,湖南省,277,2,0,株洲,5,0,0,18,0,0,2020-01-30
1620,0.0,湖南省,277,2,0,益阳,3,0,0,17,0,0,2020-01-30
1621,0.0,湖南省,277,2,0,娄底,3,0,0,16,0,0,2020-01-30
1622,0.0,湖南省,277,2,0,永州,3,0,0,14,0,0,2020-01-30
1623,0.0,湖南省,277,2,0,郴州,3,1,0,10,1,0,2020-01-30
1624,0.0,湖南省,277,2,0,湘潭,1,0,0,9,0,0,2020-01-30
1625,0.0,湖南省,277,2,0,湘西自治州,1,0,0,4,0,0,2020-01-30
1626,0.0,湖南省,277,2,0,张家界,1,0,0,1,0,0,2020-01-30
1627,0.0,内蒙古自治区,18,0,0,包头,0,0,0,3,0,0,2020-01-30
1628,0.0,内蒙古自治区,18,0,0,鄂尔多斯,1,0,0,3,0,0,2020-01-30
1629,0.0,内蒙古自治区,18,0,0,呼和浩特,0,0,0,2,0,0,2020-01-30
1630,0.0,内蒙古自治区,18,0,0,呼伦贝尔,0,0,0,2,0,0,2020-01-30
1631,0.0,内蒙古自治区,18,0,0,锡林郭勒盟,0,0,0,2,0,0,2020-01-30
1632,0.0,内蒙古自治区,18,0,0,赤峰,0,0,0,2,0,0,2020-01-30
1633,0.0,内蒙古自治区,18,0,0,巴彦淖尔,1,0,0,2,0,0,2020-01-30
1634,0.0,内蒙古自治区,18,0,0,兴安盟,0,0,0,1,0,0,2020-01-30
1635,0.0,内蒙古自治区,18,0,0,通辽,0,0,0,1,0,0,2020-01-30
1636,0.0,广东省,354,10,0,深圳,18,0,0,98,4,0,2020-01-30
1637,0.0,广东省,354,10,0,广州,31,3,0,94,3,0,2020-01-30
1638,0.0,广东省,354,10,0,珠海,8,0,0,26,0,0,2020-01-30
1639,0.0,广东省,354,10,0,佛山,4,0,0,25,0,0,2020-01-30
1640,0.0,广东省,354,10,0,中山,5,0,0,18,0,0,2020-01-30
1641,0.0,广东省,354,10,0,惠州,5,0,0,17,1,0,2020-01-30
1642,0.0,广东省,354,10,0,汕头,4,0,0,12,0,0,2020-01-30
1643,0.0,广东省,354,10,0,湛江,2,0,0,11,0,0,2020-01-30
1644,0.0,广东省,354,10,0,东莞,4,0,0,11,0,0,2020-01-30
1645,0.0,广东省,354,10,0,阳江,0,0,0,10,0,0,2020-01-30
1646,0.0,广东省,354,10,0,清远,0,0,0,6,0,0,2020-01-30
1647,0.0,广东省,354,10,0,揭阳,0,0,0,6,0,0,2020-01-30
1648,0.0,广东省,354,10,0,肇庆,0,0,0,5,0,0,2020-01-30
1649,0.0,广东省,354,10,0,梅州,1,0,0,5,0,0,2020-01-30
1650,0.0,广东省,354,10,0,韶关,0,0,0,4,0,0,2020-01-30
1651,0.0,广东省,354,10,0,茂名,0,0,0,3,0,0,2020-01-30
1652,0.0,广东省,354,10,0,汕尾,0,0,0,1,0,0,2020-01-30
1653,0.0,广东省,354,10,0,河源,0,0,0,1,0,0,2020-01-30
1654,0.0,广东省,354,10,0,江门,0,0,0,1,0,0,2020-01-30
1655,0.0,天津市,31,0,0,河北区,2,0,0,9,0,0,2020-01-30
1656,0.0,天津市,31,0,0,河东区,0,0,0,6,0,0,2020-01-30
1657,0.0,天津市,31,0,0,外地来津人员,0,0,0,4,0,0,2020-01-30
1658,0.0,天津市,31,0,0,河西区,0,0,0,3,0,0,2020-01-30
1659,0.0,天津市,31,0,0,和平区,1,0,0,3,0,0,2020-01-30
1660,0.0,天津市,31,0,0,西青区,0,0,0,2,0,0,2020-01-30
1661,0.0,天津市,31,0,0,滨海新区,1,0,0,2,0,0,2020-01-30
1662,0.0,天津市,31,0,0,红桥区,1,0,0,2,0,0,2020-01-30
1663,0.0,天津市,31,0,0,南开区,0,0,0,1,0,0,2020-01-30
1664,0.0,宁夏回族自治区,17,0,0,银川,2,0,0,9,0,0,2020-01-30
1665,0.0,宁夏回族自治区,17,0,0,吴忠,2,0,0,5,0,0,2020-01-30
1666,0.0,宁夏回族自治区,17,0,0,中卫,0,0,0,1,0,0,2020-01-30
1667,0.0,宁夏回族自治区,17,0,0,固原,0,0,0,1,0,0,2020-01-30
1668,0.0,宁夏回族自治区,17,0,0,宁东管委会,1,0,0,1,0,0,2020-01-30
1669,0.0,云南省,70,0,0,昆明,6,0,0,21,0,0,2020-01-30
1670,0.0,云南省,70,0,0,西双版纳,0,0,0,10,0,0,2020-01-30
1671,0.0,云南省,70,0,0,丽江,0,0,0,6,0,0,2020-01-30
1672,0.0,云南省,70,0,0,玉溪,1,0,0,6,0,0,2020-01-30
1673,0.0,云南省,70,0,0,曲靖,0,0,0,5,0,0,2020-01-30
1674,0.0,云南省,70,0,0,保山,1,0,0,5,0,0,2020-01-30
1675,0.0,云南省,70,0,0,红河,2,0,0,4,0,0,2020-01-30
1676,0.0,云南省,70,0,0,大理,1,0,0,4,0,0,2020-01-30
1677,0.0,云南省,70,0,0,昭通,2,0,0,4,0,0,2020-01-30
1678,0.0,云南省,70,0,0,普洱,2,0,0,3,0,0,2020-01-30
1679,0.0,云南省,70,0,0,德宏,0,0,0,2,0,0,2020-01-30
1680,0.0,黑龙江省,44,0,2,哈尔滨,2,0,0,13,0,0,2020-01-30
1681,0.0,黑龙江省,44,0,2,绥化,2,0,1,10,0,2,2020-01-30
1682,0.0,黑龙江省,44,0,2,大庆,0,0,0,5,0,0,2020-01-30
1683,0.0,黑龙江省,44,0,2,佳木斯,0,0,0,5,0,0,2020-01-30
1684,0.0,黑龙江省,44,0,2,齐齐哈尔,0,0,0,3,0,0,2020-01-30
1685,0.0,黑龙江省,44,0,2,七台河,0,0,0,2,0,0,2020-01-30
1686,0.0,黑龙江省,44,0,2,大兴安岭,1,0,0,2,0,0,2020-01-30
1687,0.0,黑龙江省,44,0,2,牡丹江,0,0,0,1,0,0,2020-01-30
1688,0.0,黑龙江省,44,0,2,双鸭山,0,0,0,1,0,0,2020-01-30
1689,0.0,黑龙江省,44,0,2,鸡西,0,0,0,1,0,0,2020-01-30
1690,0.0,黑龙江省,44,0,2,鹤岗,1,0,0,1,0,0,2020-01-30
1691,0.0,河北省,65,0,1,沧州,4,0,0,12,0,1,2020-01-30
1692,0.0,河北省,65,0,1,石家庄,1,0,0,11,0,0,2020-01-30
1693,0.0,河北省,65,0,1,廊坊,0,0,0,9,0,0,2020-01-30
1694,0.0,河北省,65,0,1,保定,1,0,0,7,0,0,2020-01-30
1695,0.0,河北省,65,0,1,邯郸,2,0,0,6,0,0,2020-01-30
1696,0.0,河北省,65,0,1,张家口,5,0,0,6,0,0,2020-01-30
1697,0.0,河北省,65,0,1,邢台,2,0,0,5,0,0,2020-01-30
1698,0.0,河北省,65,0,1,衡水,1,0,0,4,0,0,2020-01-30
1699,0.0,河北省,65,0,1,唐山,0,0,0,3,0,0,2020-01-30
1700,0.0,河北省,65,0,1,承德,1,0,0,2,0,0,2020-01-30
1701,0.0,浙江省,428,4,0,温州,58,0,0,172,3,0,2020-01-30
1702,0.0,浙江省,428,4,0,杭州,18,0,0,69,0,0,2020-01-30
1703,0.0,浙江省,428,4,0,台州,24,0,0,64,0,0,2020-01-30
1704,0.0,浙江省,428,4,0,宁波,21,0,0,41,0,0,2020-01-30
1705,0.0,浙江省,428,4,0,金华,7,0,0,20,0,0,2020-01-30
1706,0.0,浙江省,428,4,0,绍兴,0,0,0,19,0,0,2020-01-30
1707,0.0,浙江省,428,4,0,嘉兴,2,0,0,16,0,0,2020-01-30
1708,0.0,浙江省,428,4,0,衢州,2,0,0,10,0,0,2020-01-30
1709,0.0,浙江省,428,4,0,舟山,0,0,0,6,0,0,2020-01-30
1710,0.0,浙江省,428,4,0,丽水,0,1,0,6,1,0,2020-01-30
1711,0.0,浙江省,428,4,0,湖州,0,0,0,5,0,0,2020-01-30
1712,0.0,安徽省,200,2,0,合肥,10,0,0,39,1,0,2020-01-30
1713,0.0,安徽省,200,2,0,阜阳,5,0,0,28,0,0,2020-01-30
1714,0.0,安徽省,200,2,0,亳州,5,0,0,20,1,0,2020-01-30
1715,0.0,安徽省,200,2,0,安庆,4,0,0,18,0,0,2020-01-30
1716,0.0,安徽省,200,2,0,马鞍山,3,0,0,14,0,0,2020-01-30
1717,0.0,安徽省,200,2,0,芜湖,3,0,0,14,0,0,2020-01-30
1718,0.0,安徽省,200,2,0,铜陵,1,0,0,10,0,0,2020-01-30
1719,0.0,安徽省,200,2,0,宿州,1,0,0,10,0,0,2020-01-30
1720,0.0,安徽省,200,2,0,六安,2,0,0,8,0,0,2020-01-30
1721,0.0,安徽省,200,2,0,蚌埠,5,0,0,8,0,0,2020-01-30
1722,0.0,安徽省,200,2,0,黄山,0,0,0,7,0,0,2020-01-30
1723,0.0,安徽省,200,2,0,淮南,4,0,0,6,0,0,2020-01-30
1724,0.0,安徽省,200,2,0,宿松,2,0,0,6,0,0,2020-01-30
1725,0.0,安徽省,200,2,0,滁州,0,0,0,4,0,0,2020-01-30
1726,0.0,安徽省,200,2,0,宣城,2,0,0,4,0,0,2020-01-30
1727,0.0,安徽省,200,2,0,池州,1,0,0,2,0,0,2020-01-30
1728,0.0,安徽省,200,2,0,淮北,0,0,0,2,0,0,2020-01-30
1729,0.0,江苏省,129,1,0,苏州,4,0,0,24,1,0,2020-01-30
1730,0.0,江苏省,129,1,0,南京,5,0,0,19,0,0,2020-01-30
1731,0.0,江苏省,129,1,0,徐州,7,0,0,15,0,0,2020-01-30
1732,0.0,江苏省,129,1,0,无锡,1,0,0,10,0,0,2020-01-30
1733,0.0,江苏省,129,1,0,常州,2,0,0,10,0,0,2020-01-30
1734,0.0,江苏省,129,1,0,南通,3,0,0,9,0,0,2020-01-30
1735,0.0,江苏省,129,1,0,泰州,1,0,0,9,0,0,2020-01-30
1736,0.0,江苏省,129,1,0,扬州,0,0,0,8,0,0,2020-01-30
1737,0.0,江苏省,129,1,0,淮安,4,0,0,7,0,0,2020-01-30
1738,0.0,江苏省,129,1,0,连云港,3,0,0,6,0,0,2020-01-30
1739,0.0,江苏省,129,1,0,盐城,0,0,0,6,0,0,2020-01-30
1740,0.0,江苏省,129,1,0,宿迁,0,0,0,4,0,0,2020-01-30
1741,0.0,江苏省,129,1,0,镇江,0,0,0,2,0,0,2020-01-30
1742,0.0,上海市,112,5,1,外地来沪人员,4,-5,0,51,0,1,2020-01-30
1743,0.0,上海市,112,5,1,浦东新区,5,0,0,17,0,0,2020-01-30
1744,0.0,上海市,112,5,1,静安区,1,0,0,8,0,0,2020-01-30
1745,0.0,上海市,112,5,1,长宁区,0,0,0,5,0,0,2020-01-30
1746,0.0,上海市,112,5,1,徐汇区,0,0,0,5,0,0,2020-01-30
1747,0.0,上海市,112,5,1,奉贤区,0,0,0,5,0,0,2020-01-30
1748,0.0,上海市,112,5,1,黄浦区,1,0,0,4,0,0,2020-01-30
1749,0.0,上海市,112,5,1,闵行区,2,0,0,4,0,0,2020-01-30
1750,0.0,上海市,112,5,1,松江,2,0,0,3,0,0,2020-01-30
1751,0.0,上海市,112,5,1,虹口区,0,0,0,2,0,0,2020-01-30
1752,0.0,上海市,112,5,1,青浦区,0,0,0,2,0,0,2020-01-30
1753,0.0,上海市,112,5,1,宝山区,0,0,0,2,0,0,2020-01-30
1754,0.0,上海市,112,5,1,嘉定区,0,0,0,2,0,0,2020-01-30
1755,0.0,上海市,112,5,1,金山,0,0,0,1,0,0,2020-01-30
1756,0.0,上海市,112,5,1,杨浦,1,0,0,1,0,0,2020-01-30
1757,0.0,青海省,8,0,0,西宁,0,0,0,6,0,0,2020-01-30
1758,0.0,湖北省,4903,90,162,武汉,356,0,25,2261,54,129,2020-01-30
1759,0.0,湖北省,4903,90,162,黄冈,172,3,7,496,5,12,2020-01-30
1760,0.0,湖北省,4903,90,162,孝感,125,0,3,399,0,6,2020-01-30
1761,0.0,湖北省,4903,90,162,荆门,49,0,0,191,0,4,2020-01-30
1762,0.0,湖北省,4903,90,162,襄阳,32,0,0,163,0,0,2020-01-30
1763,0.0,湖北省,4903,90,162,荆州,50,0,1,151,1,3,2020-01-30
1764,0.0,湖北省,4903,90,162,随州,27,0,0,143,0,0,2020-01-30
1765,0.0,湖北省,4903,90,162,咸宁,18,0,0,130,0,0,2020-01-30
1766,0.0,湖北省,4903,90,162,鄂州,39,0,1,123,0,2,2020-01-30
1767,0.0,湖北省,4903,90,162,十堰,31,0,0,119,0,0,2020-01-30
1768,0.0,湖北省,4903,90,162,宜昌,54,0,0,117,0,1,2020-01-30
1769,0.0,湖北省,4903,90,162,黄石,27,0,0,113,0,1,2020-01-30
1770,0.0,湖北省,4903,90,162,恩施州,15,0,0,66,0,0,2020-01-30
1771,0.0,湖北省,4903,90,162,仙桃,23,0,0,55,0,0,2020-01-30
1772,0.0,湖北省,4903,90,162,天门,10,0,0,44,0,3,2020-01-30
1773,0.0,湖北省,4903,90,162,潜江,2,0,0,10,0,1,2020-01-30
1774,0.0,湖北省,4903,90,162,神农架林区,2,0,0,5,0,0,2020-01-30
1775,0.0,辽宁省,41,1,0,沈阳,0,0,0,9,0,0,2020-01-30
1776,0.0,辽宁省,41,1,0,大连,0,0,0,5,1,0,2020-01-30
1777,0.0,辽宁省,41,1,0,丹东,0,0,0,5,0,0,2020-01-30
1778,0.0,辽宁省,41,1,0,锦州,0,0,0,4,0,0,2020-01-30
1779,0.0,辽宁省,41,1,0,朝阳,0,0,0,4,0,0,2020-01-30
1780,0.0,辽宁省,41,1,0,葫芦岛,0,0,0,4,0,0,2020-01-30
1781,0.0,辽宁省,41,1,0,本溪,1,0,0,3,0,0,2020-01-30
1782,0.0,辽宁省,41,1,0,盘锦,1,0,0,3,0,0,2020-01-30
1783,0.0,辽宁省,41,1,0,铁岭,0,0,0,2,0,0,2020-01-30
1784,0.0,辽宁省,41,1,0,营口,0,0,0,1,0,0,2020-01-30
1785,0.0,辽宁省,41,1,0,辽阳,0,0,0,1,0,0,2020-01-30
1786,0.0,陕西省,63,0,0,西安,4,0,0,22,0,0,2020-01-30
1787,0.0,陕西省,63,0,0,安康,0,0,0,10,0,0,2020-01-30
1788,0.0,陕西省,63,0,0,汉中,0,0,0,6,0,0,2020-01-30
1789,0.0,陕西省,63,0,0,咸阳,0,0,0,5,0,0,2020-01-30
1790,0.0,陕西省,63,0,0,铜川,0,0,0,5,0,0,2020-01-30
1791,0.0,陕西省,63,0,0,渭南,1,0,0,4,0,0,2020-01-30
1792,0.0,陕西省,63,0,0,宝鸡,0,0,0,4,0,0,2020-01-30
1793,0.0,陕西省,63,0,0,延安,0,0,0,3,0,0,2020-01-30
1794,0.0,陕西省,63,0,0,商洛,0,0,0,2,0,0,2020-01-30
1795,0.0,陕西省,63,0,0,榆林,1,0,0,1,0,0,2020-01-30
1796,0.0,陕西省,63,0,0,韩城,1,0,0,1,0,0,2020-01-30
1797,0.0,江西省,162,5,0,南昌,21,0,0,46,0,0,2020-01-30
1798,0.0,江西省,162,5,0,九江,15,0,0,31,0,0,2020-01-30
1799,0.0,江西省,162,5,0,赣州,5,0,0,21,0,0,2020-01-30
1800,0.0,江西省,162,5,0,宜春,0,0,0,14,0,0,2020-01-30
1801,0.0,江西省,162,5,0,抚州,4,0,0,13,0,0,2020-01-30
1802,0.0,江西省,162,5,0,新余,0,2,0,11,3,0,2020-01-30
1803,0.0,江西省,162,5,0,上饶,2,0,0,11,0,0,2020-01-30
1804,0.0,江西省,162,5,0,萍乡,3,0,0,5,1,0,2020-01-30
1805,0.0,江西省,162,5,0,吉安,1,0,0,5,1,0,2020-01-30
1806,0.0,江西省,162,5,0,鹰潭,2,0,0,3,0,0,2020-01-30
1807,0.0,江西省,162,5,0,景德镇,0,0,0,2,0,0,2020-01-30
1808,0.0,北京市,114,4,1,海淀,0,0,0,24,0,0,2020-01-30
1809,0.0,北京市,114,4,1,朝阳,0,0,0,21,0,0,2020-01-30
1810,0.0,北京市,114,4,1,西城,0,0,0,12,0,0,2020-01-30
1811,0.0,北京市,114,4,1,外地来京人员,0,0,0,11,2,0,2020-01-30
1812,0.0,北京市,114,4,1,丰台,0,0,0,10,0,0,2020-01-30
1813,0.0,北京市,114,4,1,大兴,0,0,0,10,2,0,2020-01-30
1814,0.0,北京市,114,4,1,昌平,0,0,0,8,0,0,2020-01-30
1815,0.0,北京市,114,4,1,通州,0,0,0,8,0,0,2020-01-30
1816,0.0,北京市,114,4,1,石景山,0,0,0,2,0,0,2020-01-30
1817,0.0,北京市,114,4,1,顺义,0,0,0,2,0,0,2020-01-30
1818,0.0,北京市,114,4,1,东城,0,0,0,2,0,0,2020-01-30
1819,0.0,北京市,114,4,1,门头沟,0,0,0,1,0,0,2020-01-30
1820,0.0,四川省,142,1,1,成都,13,0,0,59,1,1,2020-01-30
1821,0.0,四川省,142,1,1,绵阳,1,0,0,9,0,0,2020-01-30
1822,0.0,四川省,142,1,1,广安,2,0,0,9,0,0,2020-01-30
1823,0.0,四川省,142,1,1,南充,4,0,0,9,0,0,2020-01-30
1824,0.0,四川省,142,1,1,自贡,0,0,0,7,0,0,2020-01-30
1825,0.0,四川省,142,1,1,达州,2,0,0,6,0,0,2020-01-30
